parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
53111000,"Cake or cupcake, gingerbread",14411,"Beverages, water, tap, drinking",296.25
53111000,"Cake or cupcake, gingerbread",18114,"Cake, gingerbread, dry mix",411.075
53112000,"Cake, ice cream and cake roll, chocolate",18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",1660
53112000,"Cake, ice cream and cake roll, chocolate",19095,"Ice creams, vanilla",1184
53112100,Ice cream cake,18141,"Cake, yellow, commercially prepared, with vanilla frosting",50
53112100,Ice cream cake,19095,"Ice creams, vanilla",50
53113000,"Cake, jelly roll",1123,"Egg, whole, raw, fresh",135.566377
53113000,"Cake, jelly roll",4322,"Vegetable oil, averaged",67.47500091
53113000,"Cake, jelly roll",14411,"Beverages, water, tap, drinking",214.1948756
53113000,"Cake, jelly roll",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53113000,"Cake, jelly roll",19297,Jams and preserves,240
53114000,"Cake or cupcake, lemon, without icing or filling",1123,"Egg, whole, raw, fresh",150
53114000,"Cake or cupcake, lemon, without icing or filling",4322,"Vegetable oil, averaged",74.659
53114000,"Cake or cupcake, lemon, without icing or filling",14411,"Beverages, water, tap, drinking",237
53114000,"Cake or cupcake, lemon, without icing or filling",18142,"Cake, pudding-type, yellow, dry mix",467.775
53114100,"Cake or cupcake, lemon, with icing or filling",1001,"Butter, salted",74.659
53114100,"Cake or cupcake, lemon, with icing or filling",1123,"Egg, whole, raw, fresh",135.566377
53114100,"Cake or cupcake, lemon, with icing or filling",4322,"Vegetable oil, averaged",67.47500091
53114100,"Cake or cupcake, lemon, with icing or filling",14411,"Beverages, water, tap, drinking",214.1948756
53114100,"Cake or cupcake, lemon, with icing or filling",14429,"Beverages, water, tap, municipal",59.25
53114100,"Cake or cupcake, lemon, with icing or filling",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53114100,"Cake or cupcake, lemon, with icing or filling",19336,"Sugars, powdered",240
53115100,"Cake or cupcake, marble, without icing or filling",1123,"Egg, whole, raw, fresh",16.1388544
53115100,"Cake or cupcake, marble, without icing or filling",4322,"Vegetable oil, averaged",8.032738204
53115100,"Cake or cupcake, marble, without icing or filling",14411,"Beverages, water, tap, drinking",25.49938995
53115100,"Cake or cupcake, marble, without icing or filling",18097,"Cake, pudding-type, chocolate, dry mix",25.16450872
53115100,"Cake or cupcake, marble, without icing or filling",18142,"Cake, pudding-type, yellow, dry mix",25.16450872
53115200,"Cake or cupcake, marble, with icing or filling",18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",50
53115200,"Cake or cupcake, marble, with icing or filling",18141,"Cake, yellow, commercially prepared, with vanilla frosting",50
53115310,"Cake or cupcake, nut, without icing or filling",1123,"Egg, whole, raw, fresh",135.566377
53115310,"Cake or cupcake, nut, without icing or filling",4322,"Vegetable oil, averaged",67.47500091
53115310,"Cake or cupcake, nut, without icing or filling",12155,"Nuts, walnuts, english",120
53115310,"Cake or cupcake, nut, without icing or filling",14411,"Beverages, water, tap, drinking",214.1948756
53115310,"Cake or cupcake, nut, without icing or filling",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53115320,"Cake or cupcake, nut, with icing or filling",1123,"Egg, whole, raw, fresh",135.566377
53115320,"Cake or cupcake, nut, with icing or filling",4322,"Vegetable oil, averaged",67.47500091
53115320,"Cake or cupcake, nut, with icing or filling",12155,"Nuts, walnuts, english",60
53115320,"Cake or cupcake, nut, with icing or filling",14411,"Beverages, water, tap, drinking",214.1948756
53115320,"Cake or cupcake, nut, with icing or filling",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53115320,"Cake or cupcake, nut, with icing or filling",19226,"Frostings, chocolate, creamy, ready-to-eat",453.6
53115410,"Cake or cupcake, oatmeal",1111,"Milk, averaged fat, with added vitamin A and D",22.875
53115410,"Cake or cupcake, oatmeal",1123,"Egg, whole, raw, fresh",50
53115410,"Cake or cupcake, oatmeal",2010,"Spices, cinnamon, ground",2.6
53115410,"Cake or cupcake, oatmeal",2011,"Spices, cloves, ground",1.05
53115410,"Cake or cupcake, oatmeal",2047,"Salt, table, iodized",3.333808845
53115410,"Cake or cupcake, oatmeal",2052,"Vanilla extract, imitation, no alcohol",2.167
53115410,"Cake or cupcake, oatmeal",4610,"Margarine, regular, 80% fat, composite, stick, with salt",24.48875
53115410,"Cake or cupcake, oatmeal",4615,"Shortening, vegetable, household, composite",102.5
53115410,"Cake or cupcake, oatmeal",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",13.18625
53115410,"Cake or cupcake, oatmeal",8120,"Cereals, oats, regular and quick, not fortified, dry",33.38088445
53115410,"Cake or cupcake, oatmeal",9298,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",145
53115410,"Cake or cupcake, oatmeal",14411,"Beverages, water, tap, drinking",200.2853067
53115410,"Cake or cupcake, oatmeal",18372,"Leavening agents, baking soda",4.6
53115410,"Cake or cupcake, oatmeal",19335,"Sugars, granulated",200
53115410,"Cake or cupcake, oatmeal",19336,"Sugars, powdered",226.8
53115410,"Cake or cupcake, oatmeal",20081,"Wheat flour, white, all-purpose, enriched, bleached",190.75
53115450,"Cake or cupcake, peanut butter",1123,"Egg, whole, raw, fresh",135.566377
53115450,"Cake or cupcake, peanut butter",4322,"Vegetable oil, averaged",67.47500091
53115450,"Cake or cupcake, peanut butter",14411,"Beverages, water, tap, drinking",214.1948756
53115450,"Cake or cupcake, peanut butter",16098,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)",128
53115450,"Cake or cupcake, peanut butter",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53115450,"Cake or cupcake, peanut butter",19226,"Frostings, chocolate, creamy, ready-to-eat",550
53116000,"Cake, pound, without icing or filling",18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",100
53116020,"Cake, pound, with icing or filling",18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",909
53116020,"Cake, pound, with icing or filling",19230,"Frostings, vanilla, creamy, ready-to-eat",453.6
53116270,"Cake, pound, chocolate",18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",909
53116270,"Cake, pound, chocolate",19080,"Candies, semisweet chocolate",168
53116350,"Cake, pound, Puerto Rican style",1001,"Butter, salted",453.6
53116350,"Cake, pound, Puerto Rican style",1123,"Egg, whole, raw, fresh",500
53116350,"Cake, pound, Puerto Rican style",2025,"Spices, nutmeg, ground",1.1
53116350,"Cake, pound, Puerto Rican style",19335,"Sugars, granulated",400
53116350,"Cake, pound, Puerto Rican style",20081,"Wheat flour, white, all-purpose, enriched, bleached",327
53116390,"Cake, pound, reduced fat, cholesterol free",18451,"Cake, pound, commercially prepared, fat-free",100
53116500,"Cake or cupcake, pumpkin, without icing or filling",1123,"Egg, whole, raw, fresh",150
53116500,"Cake or cupcake, pumpkin, without icing or filling",2010,"Spices, cinnamon, ground",5.2
53116500,"Cake or cupcake, pumpkin, without icing or filling",2047,"Salt, table, iodized",3
53116500,"Cake or cupcake, pumpkin, without icing or filling",2052,"Vanilla extract, imitation, no alcohol",4.333
53116500,"Cake or cupcake, pumpkin, without icing or filling",4322,"Vegetable oil, averaged",224
53116500,"Cake or cupcake, pumpkin, without icing or filling",11424,"Pumpkin, canned, without salt",426
53116500,"Cake or cupcake, pumpkin, without icing or filling",12155,"Nuts, walnuts, english",120
53116500,"Cake or cupcake, pumpkin, without icing or filling",18372,"Leavening agents, baking soda",4.6
53116500,"Cake or cupcake, pumpkin, without icing or filling",19335,"Sugars, granulated",300
53116500,"Cake or cupcake, pumpkin, without icing or filling",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53116510,"Cake or cupcake, pumpkin, with icing or filling",1001,"Butter, salted",168
53116510,"Cake or cupcake, pumpkin, with icing or filling",1017,"Cheese, cream",227
53116510,"Cake or cupcake, pumpkin, with icing or filling",1123,"Egg, whole, raw, fresh",150
53116510,"Cake or cupcake, pumpkin, with icing or filling",2010,"Spices, cinnamon, ground",5.2
53116510,"Cake or cupcake, pumpkin, with icing or filling",2047,"Salt, table, iodized",3
53116510,"Cake or cupcake, pumpkin, with icing or filling",2052,"Vanilla extract, imitation, no alcohol",13
53116510,"Cake or cupcake, pumpkin, with icing or filling",4322,"Vegetable oil, averaged",224
53116510,"Cake or cupcake, pumpkin, with icing or filling",11424,"Pumpkin, canned, without salt",426
53116510,"Cake or cupcake, pumpkin, with icing or filling",12155,"Nuts, walnuts, english",120
53116510,"Cake or cupcake, pumpkin, with icing or filling",18372,"Leavening agents, baking soda",4.6
53116510,"Cake or cupcake, pumpkin, with icing or filling",19335,"Sugars, granulated",300
53116510,"Cake or cupcake, pumpkin, with icing or filling",19336,"Sugars, powdered",360
53116510,"Cake or cupcake, pumpkin, with icing or filling",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53116550,"Cake or cupcake, raisin-nut",1123,"Egg, whole, raw, fresh",135.566377
53116550,"Cake or cupcake, raisin-nut",4322,"Vegetable oil, averaged",67.47500091
53116550,"Cake or cupcake, raisin-nut",9298,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",165
53116550,"Cake or cupcake, raisin-nut",12155,"Nuts, walnuts, english",120
53116550,"Cake or cupcake, raisin-nut",14411,"Beverages, water, tap, drinking",214.1948756
53116550,"Cake or cupcake, raisin-nut",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53116570,"Cake, Ravani",1111,"Milk, averaged fat, with added vitamin A and D",244
53116570,"Cake, Ravani",1123,"Egg, whole, raw, fresh",150
53116570,"Cake, Ravani",2047,"Salt, table, iodized",3
53116570,"Cake, Ravani",2052,"Vanilla extract, imitation, no alcohol",4.333
53116570,"Cake, Ravani",4610,"Margarine, regular, 80% fat, composite, stick, with salt",73.32
53116570,"Cake, Ravani",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",39.48
53116570,"Cake, Ravani",8102,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry",175
53116570,"Cake, Ravani",9152,"Lemon juice, raw",5.167
53116570,"Cake, Ravani",9156,"Lemon peel, raw",6
53116570,"Cake, Ravani",14411,"Beverages, water, tap, drinking",355.5
53116570,"Cake, Ravani",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",13.8
53116570,"Cake, Ravani",19335,"Sugars, granulated",500
53116570,"Cake, Ravani",20081,"Wheat flour, white, all-purpose, enriched, bleached",125
53116600,"Cake, rice flour, without icing or filling",1124,"Egg, white, raw, fresh",132
53116600,"Cake, rice flour, without icing or filling",2052,"Vanilla extract, imitation, no alcohol",13
53116600,"Cake, rice flour, without icing or filling",12117,"Nuts, coconut milk, raw (liquid expressed from grated meat and water)",360
53116600,"Cake, rice flour, without icing or filling",14090,"Beverages, Coconut water, ready-to-drink, unsweetened",120
53116600,"Cake, rice flour, without icing or filling",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",27.6
53116600,"Cake, rice flour, without icing or filling",19353,"Syrups, maple",236.25
53116600,"Cake, rice flour, without icing or filling",20044,"Rice, white, long-grain, regular, raw, enriched",370
53116650,"Cake, Quezadilla, El Salvadorian style",18955,"Bread, pan dulce, sweet yeast bread",100
53117100,"Cake or cupcake, spice, without icing or filling",1123,"Egg, whole, raw, fresh",150
53117100,"Cake or cupcake, spice, without icing or filling",2010,"Spices, cinnamon, ground",5.2
53117100,"Cake or cupcake, spice, without icing or filling",2047,"Salt, table, iodized",3
53117100,"Cake or cupcake, spice, without icing or filling",2052,"Vanilla extract, imitation, no alcohol",4.333
53117100,"Cake or cupcake, spice, without icing or filling",4322,"Vegetable oil, averaged",224
53117100,"Cake or cupcake, spice, without icing or filling",9020,"Applesauce, canned, sweetened, without salt",382.5
53117100,"Cake or cupcake, spice, without icing or filling",12155,"Nuts, walnuts, english",120
53117100,"Cake or cupcake, spice, without icing or filling",18372,"Leavening agents, baking soda",4.6
53117100,"Cake or cupcake, spice, without icing or filling",19335,"Sugars, granulated",300
53117100,"Cake or cupcake, spice, without icing or filling",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53117200,"Cake or cupcake, spice, with icing or filling",1001,"Butter, salted",168
53117200,"Cake or cupcake, spice, with icing or filling",1017,"Cheese, cream",227
53117200,"Cake or cupcake, spice, with icing or filling",1123,"Egg, whole, raw, fresh",150
53117200,"Cake or cupcake, spice, with icing or filling",2010,"Spices, cinnamon, ground",5.2
53117200,"Cake or cupcake, spice, with icing or filling",2047,"Salt, table, iodized",3
53117200,"Cake or cupcake, spice, with icing or filling",2052,"Vanilla extract, imitation, no alcohol",13
53117200,"Cake or cupcake, spice, with icing or filling",4322,"Vegetable oil, averaged",224
53117200,"Cake or cupcake, spice, with icing or filling",9020,"Applesauce, canned, sweetened, without salt",382.5
53117200,"Cake or cupcake, spice, with icing or filling",12155,"Nuts, walnuts, english",120
53117200,"Cake or cupcake, spice, with icing or filling",18372,"Leavening agents, baking soda",4.6
53117200,"Cake or cupcake, spice, with icing or filling",19335,"Sugars, granulated",300
53117200,"Cake or cupcake, spice, with icing or filling",19336,"Sugars, powdered",360
53117200,"Cake or cupcake, spice, with icing or filling",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53118100,"Cake, sponge, without icing or filling",18133,"Cake, sponge, commercially prepared",100
53118200,"Cake, sponge, with icing or filling",18133,"Cake, sponge, commercially prepared",790
53118200,"Cake, sponge, with icing or filling",19230,"Frostings, vanilla, creamy, ready-to-eat",453.6
53118300,"Cake, sponge, chocolate",18133,"Cake, sponge, commercially prepared",790
53118300,"Cake, sponge, chocolate",19226,"Frostings, chocolate, creamy, ready-to-eat",453.6
53118410,"Rum cake, without icing",18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",100
53118500,"Cake, torte",1054,"Cream, whipped, cream topping, pressurized",120
53118500,"Cake, torte",1123,"Egg, whole, raw, fresh",135.566377
53118500,"Cake, torte",4322,"Vegetable oil, averaged",67.47500091
53118500,"Cake, torte",9316,"Strawberries, raw",304
53118500,"Cake, torte",14411,"Beverages, water, tap, drinking",214.1948756
53118500,"Cake, torte",18142,"Cake, pudding-type, yellow, dry mix",422.7637465
53118500,"Cake, torte",19335,"Sugars, granulated",25
53118550,"Cake, tres leche",1053,"Cream, fluid, heavy whipping",119
53118550,"Cake, tres leche",1095,"Milk, canned, condensed, sweetened",267.75
53118550,"Cake, tres leche",1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",189
53118550,"Cake, tres leche",1111,"Milk, averaged fat, with added vitamin A and D",61
53118550,"Cake, tres leche",1123,"Egg, whole, raw, fresh",150
53118550,"Cake, tres leche",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",9.2
53118550,"Cake, tres leche",18373,"Leavening agents, cream of tartar",0.375
53118550,"Cake, tres leche",19335,"Sugars, granulated",200
53118550,"Cake, tres leche",20081,"Wheat flour, white, all-purpose, enriched, bleached",125
53119000,"Cake, pineapple, upside down",1088,"Milk, buttermilk, fluid, cultured, lowfat",163
53119000,"Cake, pineapple, upside down",1123,"Egg, whole, raw, fresh",100
53119000,"Cake, pineapple, upside down",1145,"Butter, without salt",170.25
53119000,"Cake, pineapple, upside down",2047,"Salt, table, iodized",1.5
53119000,"Cake, pineapple, upside down",2052,"Vanilla extract, imitation, no alcohol",2.167
53119000,"Cake, pineapple, upside down",9266,"Pineapple, raw, all varieties",245
53119000,"Cake, pineapple, upside down",12142,"Nuts, pecans",28.35
53119000,"Cake, pineapple, upside down",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",3.45
53119000,"Cake, pineapple, upside down",18372,"Leavening agents, baking soda",1.15
53119000,"Cake, pineapple, upside down",19334,"Sugars, brown",165
53119000,"Cake, pineapple, upside down",19335,"Sugars, granulated",150
53119000,"Cake, pineapple, upside down",20081,"Wheat flour, white, all-purpose, enriched, bleached",125
53120270,"Cake or cupcake, white, with icing or filling",18141,"Cake, yellow, commercially prepared, with vanilla frosting",100
53120275,"Cake or cupcake, white, without icing or filling",1124,"Egg, white, raw, fresh",99
53120275,"Cake or cupcake, white, without icing or filling",4322,"Vegetable oil, averaged",56
53120275,"Cake or cupcake, white, without icing or filling",14411,"Beverages, water, tap, drinking",237
53120275,"Cake or cupcake, white, without icing or filling",18135,"Cake, pudding-type, white, enriched, dry mix",467.775
53121270,"Cake or cupcake, yellow, with icing or filling",18140,"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",100
53121275,"Cake or cupcake, yellow, without icing or filling",1123,"Egg, whole, raw, fresh",150
53121275,"Cake or cupcake, yellow, without icing or filling",4322,"Vegetable oil, averaged",74.659
53121275,"Cake or cupcake, yellow, without icing or filling",14411,"Beverages, water, tap, drinking",237
53121275,"Cake or cupcake, yellow, without icing or filling",18142,"Cake, pudding-type, yellow, dry mix",467.775
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",1001,"Butter, salted",70
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",1054,"Cream, whipped, cream topping, pressurized",120
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",1111,"Milk, averaged fat, with added vitamin A and D",183
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",2047,"Salt, table, iodized",3
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",9316,"Strawberries, raw",304
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",13.8
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",19335,"Sugars, granulated",25
53122070,"Cake, shortcake, biscuit type, with whipped cream and fruit",20081,"Wheat flour, white, all-purpose, enriched, bleached",218.75
53122080,"Cake, shortcake, biscuit type, with fruit",1001,"Butter, salted",70
53122080,"Cake, shortcake, biscuit type, with fruit",1111,"Milk, averaged fat, with added vitamin A and D",183
53122080,"Cake, shortcake, biscuit type, with fruit",2047,"Salt, table, iodized",3
53122080,"Cake, shortcake, biscuit type, with fruit",9316,"Strawberries, raw",304
53122080,"Cake, shortcake, biscuit type, with fruit",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",13.8
53122080,"Cake, shortcake, biscuit type, with fruit",19335,"Sugars, granulated",25
53122080,"Cake, shortcake, biscuit type, with fruit",20081,"Wheat flour, white, all-purpose, enriched, bleached",218.75
53123070,"Cake, shortcake, sponge type, with whipped cream and fruit",1054,"Cream, whipped, cream topping, pressurized",120
53123070,"Cake, shortcake, sponge type, with whipped cream and fruit",9316,"Strawberries, raw",304
53123070,"Cake, shortcake, sponge type, with whipped cream and fruit",18133,"Cake, sponge, commercially prepared",790
53123070,"Cake, shortcake, sponge type, with whipped cream and fruit",19335,"Sugars, granulated",25
53123080,"Cake, shortcake, sponge type, with fruit",9316,"Strawberries, raw",304
53123080,"Cake, shortcake, sponge type, with fruit",18133,"Cake, sponge, commercially prepared",790
53123080,"Cake, shortcake, sponge type, with fruit",19335,"Sugars, granulated",25
53123500,"Cake, shortcake, with whipped topping and fruit, diet",1054,"Cream, whipped, cream topping, pressurized",120
53123500,"Cake, shortcake, with whipped topping and fruit, diet",9316,"Strawberries, raw",304
53123500,"Cake, shortcake, with whipped topping and fruit, diet",18133,"Cake, sponge, commercially prepared",453.6
53123500,"Cake, shortcake, with whipped topping and fruit, diet",19335,"Sugars, granulated",25
53124110,"Cake or cupcake, zucchini",1001,"Butter, salted",168
53124110,"Cake or cupcake, zucchini",1017,"Cheese, cream",227
53124110,"Cake or cupcake, zucchini",1123,"Egg, whole, raw, fresh",150
53124110,"Cake or cupcake, zucchini",2010,"Spices, cinnamon, ground",5.2
53124110,"Cake or cupcake, zucchini",2047,"Salt, table, iodized",3
53124110,"Cake or cupcake, zucchini",2052,"Vanilla extract, imitation, no alcohol",13
53124110,"Cake or cupcake, zucchini",4322,"Vegetable oil, averaged",224
53124110,"Cake or cupcake, zucchini",11477,"Squash, summer, zucchini, includes skin, raw",339
53124110,"Cake or cupcake, zucchini",12155,"Nuts, walnuts, english",120
53124110,"Cake or cupcake, zucchini",18372,"Leavening agents, baking soda",4.6
53124110,"Cake or cupcake, zucchini",19335,"Sugars, granulated",300
53124110,"Cake or cupcake, zucchini",19336,"Sugars, powdered",360
53124110,"Cake or cupcake, zucchini",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53200100,"Cookie, batter or dough, raw",1123,"Egg, whole, raw, fresh",50
53200100,"Cookie, batter or dough, raw",2047,"Salt, table, iodized",3
53200100,"Cookie, batter or dough, raw",4610,"Margarine, regular, 80% fat, composite, stick, with salt",112.8
53200100,"Cookie, batter or dough, raw",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",2.3
53200100,"Cookie, batter or dough, raw",19334,"Sugars, brown",54.375
53200100,"Cookie, batter or dough, raw",19335,"Sugars, granulated",75
53200100,"Cookie, batter or dough, raw",20081,"Wheat flour, white, all-purpose, enriched, bleached",140.625
53201000,"Cookie, NFS",18159,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",100
53202000,"Cookie, almond",18192,"Cookies, shortbread, commercially prepared, plain",100
53203000,"Cookie, applesauce",18178,"Cookies, oatmeal, commercially prepared, regular",100
53203500,"Cookie, biscotti",1123,"Egg, whole, raw, fresh",100
53203500,"Cookie, biscotti",1124,"Egg, white, raw, fresh",66
53203500,"Cookie, biscotti",2047,"Salt, table, iodized",3
53203500,"Cookie, biscotti",2052,"Vanilla extract, imitation, no alcohol",4.333
53203500,"Cookie, biscotti",4322,"Vegetable oil, averaged",56
53203500,"Cookie, biscotti",9156,"Lemon peel, raw",3
53203500,"Cookie, biscotti",12061,"Nuts, almonds",1.979
53203500,"Cookie, biscotti",18370,"Leavening agents, baking powder, double-acting, straight phosphate",11.5
53203500,"Cookie, biscotti",19335,"Sugars, granulated",250
53203500,"Cookie, biscotti",20081,"Wheat flour, white, all-purpose, enriched, bleached",437.5
53204000,"Cookie, brownie, NS as to icing",18151,"Cookies, brownies, commercially prepared",100
53204010,"Cookie, brownie, without icing",18151,"Cookies, brownies, commercially prepared",100
53204100,"Cookie, brownie, with icing or filling",18151,"Cookies, brownies, commercially prepared",448
53204100,"Cookie, brownie, with icing or filling",19226,"Frostings, chocolate, creamy, ready-to-eat",453.6
53204840,"Cookie, brownie, reduced fat, NS as to icing",28298,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",100
53204860,"Cookie, brownie, fat free, NS as to icing",28298,"Cookies, brownies, commercially prepared, reduced fat, with added fiber",100
53205250,"Cookie, butterscotch, brownie",18151,"Cookies, brownies, commercially prepared",100
53205260,"Cookie, bar, with chocolate",18159,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",100
53206000,"Cookie, chocolate chip",18159,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",100
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",1001,"Butter, salted",112
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",1123,"Egg, whole, raw, fresh",50
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",2047,"Salt, table, iodized",1.5
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",2052,"Vanilla extract, imitation, no alcohol",6.5
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",12155,"Nuts, walnuts, english",90
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",18372,"Leavening agents, baking soda",2.3
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",19080,"Candies, semisweet chocolate",168
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",19334,"Sugars, brown",110
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",19335,"Sugars, granulated",100
53206020,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",20081,"Wheat flour, white, all-purpose, enriched, bleached",140.625
53206025,"Cookie, chocolate chip, with raisins",1001,"Butter, salted",112
53206025,"Cookie, chocolate chip, with raisins",1123,"Egg, whole, raw, fresh",50
53206025,"Cookie, chocolate chip, with raisins",2047,"Salt, table, iodized",1.5
53206025,"Cookie, chocolate chip, with raisins",2052,"Vanilla extract, imitation, no alcohol",6.5
53206025,"Cookie, chocolate chip, with raisins",12155,"Nuts, walnuts, english",90
53206025,"Cookie, chocolate chip, with raisins",18372,"Leavening agents, baking soda",2.3
53206025,"Cookie, chocolate chip, with raisins",19080,"Candies, semisweet chocolate",168
53206025,"Cookie, chocolate chip, with raisins",19334,"Sugars, brown",110
53206025,"Cookie, chocolate chip, with raisins",19335,"Sugars, granulated",100
53206025,"Cookie, chocolate chip, with raisins",20081,"Wheat flour, white, all-purpose, enriched, bleached",140.625
53206025,"Cookie, chocolate chip, with raisins",9298,"Raisins, seedless",168
53206030,"Cookie, chocolate chip, reduced fat",18158,"Cookies, chocolate chip, commercially prepared, regular, lower fat",100
53206100,"Cookie, chocolate chip sandwich",28328,"Cookies, chocolate chip sandwich, with creme filling",100
53206500,"Cookie, chocolate, made with rice cereal",28329,"Cookies, chocolate, made with rice cereal",100
53206550,"Cookie, chocolate, made with oatmeal and coconut, no bake",18178,"Cookies, oatmeal, commercially prepared, regular",100
53207000,"Cookie, chocolate or fudge",18157,"Cookies, chocolate wafers",100
53207020,"Cookie, chocolate or fudge, reduced fat",18158,"Cookies, chocolate chip, commercially prepared, regular, lower fat",100
53207050,"Cookie, chocolate, with chocolate filling or coating, fat free",18158,"Cookies, chocolate chip, commercially prepared, regular, lower fat",100
53208000,"Cookie, marshmallow, chocolate-covered",18176,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",100
53208200,"Cookie, marshmallow pie, chocolate covered",18176,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",100
53209005,"Cookie, chocolate, with icing or coating",28294,"Cookie, chocolate, with icing or coating",100
53209010,"Cookie, sugar wafer, chocolate-covered",28311,"Cookies, sugar wafer, chocolate-covered",100
53209015,"Cookie, chocolate sandwich",18166,"Cookies, chocolate sandwich, with creme filling, regular",100
53209020,"Cookie, chocolate sandwich, reduced fat",28299,"Cookies, chocolate sandwich, with creme filling, reduced fat",100
53209100,"Cookie, chocolate, sandwich, with extra filling",18168,"Cookies, chocolate sandwich, with extra creme filling",100
53209500,"Cookie, chocolate and vanilla sandwich",18166,"Cookies, chocolate sandwich, with creme filling, regular",100
53210000,"Cookie, chocolate wafer",18157,"Cookies, chocolate wafers",100
53210900,"Cookie, graham cracker with chocolate and marshmallow",18173,"Cookies, graham crackers, plain or honey (includes cinnamon)",56
53210900,"Cookie, graham cracker with chocolate and marshmallow",19116,"Candies, marshmallows",28.8
53210900,"Cookie, graham cracker with chocolate and marshmallow",19120,"Candies, milk chocolate",88
53211000,"Cookie bar, with chocolate, nuts, and graham crackers",18159,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",100
53215500,"Cookie, coconut",28309,"Cookies, coconut macaroon",100
53220000,"Cookie, fruit-filled bar",18170,"Cookies, fig bars",100
53220010,"Cookie, fruit-filled bar, fat free",18170,"Cookies, fig bars",100
53220030,"Cookie, fig bar",18170,"Cookies, fig bars",100
53220040,"Cookie, fig bar, fat free",18170,"Cookies, fig bars",100
53222010,"Cookie, fortune",18171,"Cookies, fortune",100
53222020,"Cookie, cone shell, ice cream type, wafer or cake",18271,"Ice cream cones, cake or wafer-type",100
53223000,"Cookie, gingersnaps",18172,"Cookies, gingersnaps",100
53223100,"Cookie, granola",43100,"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",100
53224000,"Cookie, ladyfinger",18175,"Cookies, ladyfingers, with lemon juice and rind",100
53224250,"Cookie, lemon bar",1123,"Egg, whole, raw, fresh",100
53224250,"Cookie, lemon bar",4610,"Margarine, regular, 80% fat, composite, stick, with salt",73.32
